chromosome,start,end,CBR110-15-R3a_log2,CBR110-15-R3a_fold_change,Carmaphycin-R9-2_log2,Carmaphycin-R9-2_fold_change,Doxorubicin16-R2b_log2,Doxorubicin16-R2b_fold_change,NODRUG-GM2_log2,NODRUG-GM2_fold_change
XII,124789,129780,-0.1595,0.895,0.0115,1.008,-0.0429,0.971,0.0235,1.016
XII,129780,134772,-0.1333,0.912,-0.0187,0.987,-0.0920,0.938,0.0311,1.022
XII,134772,139763,-0.1704,0.889,-0.0843,0.943,-0.1338,0.911,0.0400,1.028
XII,139763,144755,-0.4111,0.752,-0.2147,0.862,-0.2694,0.830,0.0179,1.012
XII,144755,149746,0.0513,1.036,0.0848,1.061,0.1165,1.084,-0.0034,0.998
XII,149746,154738,-0.0372,0.975,-0.0173,0.988,-0.0144,0.990,-0.0544,0.963
XII,154738,159729,-0.0543,0.963,-0.0460,0.969,0.0300,1.021,-0.0438,0.970
XII,159729,164721,-0.1591,0.896,-0.0852,0.943,-0.0869,0.942,-0.0411,0.972
XII,164721,169713,0.0604,1.043,0.1647,1.121,0.1005,1.072,-0.0362,0.975
XII,169713,174704,-0.1901,0.877,-0.0438,0.970,-0.0262,0.982,-0.0519,0.965
XII,174704,179696,0.0978,1.070,0.1636,1.120,0.2282,1.171,0.0028,1.002
XII,179696,184687,-0.1781,0.884,0.0097,1.007,-0.0012,0.999,-0.0581,0.961
XII,184687,189679,-0.0385,0.974,0.0350,1.025,0.1086,1.078,0.0589,1.042
XII,189679,194670,0.1712,1.126,0.2095,1.156,0.2765,1.211,0.0465,1.033
XII,194670,199662,-0.0663,0.955,-0.0007,1.000,-0.0133,0.991,0.0024,1.002
XII,199662,204653,-0.1174,0.922,-0.0719,0.951,0.0031,1.002,-0.0005,1.000
XII,204653,209645,-0.1314,0.913,-0.0302,0.979,0.0440,1.031,0.1562,1.114
XII,209645,214637,-0.1673,0.891,-0.0263,0.982,-0.1731,0.887,-0.0076,0.995
XII,214637,219628,0.4759,1.391,0.4721,1.387,0.5011,1.415,0.0451,1.032
XII,219628,224620,0.1925,1.143,0.1641,1.120,0.1959,1.145,-0.0021,0.999
XII,224620,229611,-0.1272,0.916,0.0226,1.016,0.0266,1.019,0.0317,1.022
XII,229611,234603,-0.3560,0.781,-0.2205,0.858,-0.1326,0.912,0.0197,1.014
XII,234603,239594,-0.0642,0.956,0.0249,1.017,0.0491,1.035,-0.0146,0.990
XII,239594,244586,-0.0289,0.980,0.0158,1.011,0.0439,1.031,-0.0759,0.949
XII,244586,249578,0.0581,1.041,0.0293,1.021,0.0099,1.007,0.0017,1.001
XII,249578,254569,-0.1128,0.925,-0.0202,0.986,0.0266,1.019,0.0369,1.026
XII,254569,259561,0.0012,1.001,0.0969,1.069,0.1102,1.079,0.0510,1.036
XII,259561,264552,-0.2862,0.820,-0.1897,0.877,-0.1105,0.926,-0.0251,0.983
XII,264552,269544,0.0226,1.016,0.0842,1.060,0.0219,1.015,0.0278,1.019
XII,269544,274535,0.0010,1.001,0.0669,1.047,0.0306,1.021,0.0141,1.010
XII,274535,279527,-0.0179,0.988,0.0469,1.033,-0.0094,0.993,-0.1114,0.926
XII,279527,284518,-0.3188,0.802,-0.2267,0.855,-0.2344,0.850,-0.0062,0.996
XII,284518,289510,-0.0161,0.989,-0.0040,0.997,0.0495,1.035,0.0151,1.011
XII,289510,294502,-0.2773,0.825,-0.1586,0.896,-0.2038,0.868,-0.0047,0.997
XII,294502,299493,-0.0925,0.938,-0.0059,0.996,0.0621,1.044,0.0322,1.023
XII,299493,304485,-0.1231,0.918,-0.0210,0.986,-0.0198,0.986,0.0791,1.056
XII,304485,309476,-0.1406,0.907,-0.0158,0.989,0.0662,1.047,0.0394,1.028
XII,309476,314468,0.1039,1.075,0.1112,1.080,0.1214,1.088,0.0015,1.001
XII,314468,319459,0.0081,1.006,0.0543,1.038,0.1011,1.073,0.0730,1.052
XII,319459,324451,-0.0607,0.959,-0.0124,0.991,0.0148,1.010,-0.0384,0.974
XII,324451,329442,-0.2870,0.820,-0.1443,0.905,-0.1545,0.898,-0.0071,0.995
XII,329442,334434,-0.2373,0.848,-0.0372,0.975,-0.1209,0.920,0.0568,1.040
XII,334434,339426,-0.0301,0.979,0.0062,1.004,0.0532,1.038,-0.0558,0.962
XII,339426,344417,0.2041,1.152,0.2309,1.174,0.2117,1.158,-0.0544,0.963
XII,344417,349409,0.1657,1.122,0.1535,1.112,0.1694,1.125,0.0516,1.036
XII,349409,354400,-0.2564,0.837,-0.0843,0.943,-0.0147,0.990,0.0319,1.022
XII,354400,359392,-0.1492,0.902,-0.0917,0.938,-0.0658,0.955,0.0330,1.023
XII,359392,364383,-0.2368,0.849,-0.0586,0.960,-0.0543,0.963,0.0045,1.003
XII,364383,369375,0.0818,1.058,0.0882,1.063,0.1150,1.083,0.0154,1.011
XII,369375,374367,-0.3383,0.791,-0.2908,0.817,-0.3153,0.804,0.0568,1.040
XII,374367,379358,0.0583,1.041,0.0251,1.018,0.0685,1.049,0.0303,1.021
XII,379358,384350,-0.0783,0.947,-0.0153,0.989,0.1158,1.084,0.0917,1.066
XII,384350,389341,0.0405,1.028,0.0981,1.070,0.0484,1.034,0.0454,1.032
XII,389341,394333,-0.0808,0.946,0.0306,1.021,0.0565,1.040,-0.0625,0.958
XII,394333,399324,-0.1241,0.918,-0.1142,0.924,-0.0207,0.986,-0.0016,0.999
XII,399324,404316,0.0369,1.026,0.0867,1.062,0.0582,1.041,0.0279,1.020
XII,404316,409307,0.0012,1.001,0.0515,1.036,0.0259,1.018,0.0384,1.027
XII,409307,414299,-0.1055,0.929,-0.0819,0.945,0.0163,1.011,0.0248,1.017
XII,414299,419291,-0.1916,0.876,-0.1142,0.924,-0.0478,0.967,0.0595,1.042
XII,419291,424282,-0.3273,0.797,-0.1776,0.884,-0.1937,0.874,0.0193,1.013
XII,424282,429274,-0.0925,0.938,-0.0651,0.956,-0.0230,0.984,0.0135,1.009
XII,429274,434265,-0.0250,0.983,0.0084,1.006,-0.0747,0.950,0.0678,1.048
XII,434265,439257,-0.2281,0.854,-0.1743,0.886,-0.1274,0.915,-0.0076,0.995
XII,439257,444248,-0.1728,0.887,-0.1951,0.874,-0.0578,0.961,-0.0101,0.993
XII,444248,449240,0.0365,1.026,0.0151,1.011,0.0561,1.040,-0.0249,0.983
XII,449240,454231,4.5710,23.770,4.5806,23.927,4.5858,24.015,5.0128,32.285
XII,454231,459223,5.0138,32.308,5.2224,37.334,5.1508,35.525,5.9857,63.368
XII,459223,464215,4.7732,27.344,5.1825,36.315,5.0167,32.371,6.0545,66.466
XII,464215,469206,4.8868,29.586,5.1716,36.041,5.0068,32.152,5.8731,58.612
XII,469206,474198,0.3339,1.260,0.3562,1.280,0.4241,1.342,0.2866,1.220
XII,474198,479189,0.3910,1.311,0.4445,1.361,0.4629,1.378,0.3060,1.236
XII,479189,484181,0.5112,1.425,0.4668,1.382,0.5953,1.511,0.2011,1.150
XII,484181,489172,0.3585,1.282,0.4229,1.341,0.4661,1.381,0.4048,1.324
XII,489172,494164,1.3780,2.599,1.4271,2.689,1.6044,3.041,1.4549,2.741
XII,494164,499156,-0.1531,0.899,-0.1536,0.899,-0.0537,0.963,-0.0559,0.962
XII,499156,504147,-0.0472,0.968,-0.0500,0.966,0.0177,1.012,0.0622,1.044
XII,504147,509139,0.0598,1.042,-0.0267,0.982,0.0943,1.068,-0.0239,0.984
XII,509139,514130,-0.1175,0.922,-0.1180,0.921,-0.0675,0.954,-0.0774,0.948
XII,514130,519122,-0.2732,0.827,-0.0965,0.935,-0.1893,0.877,-0.0841,0.943
XII,519122,524113,-0.2127,0.863,-0.0982,0.934,-0.0994,0.933,0.0028,1.002
XII,524113,529105,-0.1198,0.920,-0.0934,0.937,-0.0544,0.963,-0.1076,0.928
XII,529105,534096,0.0676,1.048,-0.0026,0.998,0.1985,1.147,0.1142,1.082
XII,534096,539088,-0.2322,0.851,-0.1032,0.931,-0.1790,0.883,0.0109,1.008
XII,539088,544080,0.0048,1.003,0.0244,1.017,-0.0119,0.992,-0.0348,0.976
XII,544080,549071,-0.0902,0.939,-0.0882,0.941,-0.0027,0.998,-0.0472,0.968
XII,549071,554063,0.0591,1.042,0.0921,1.066,0.1262,1.091,-0.1282,0.915
XII,554063,559054,0.1299,1.094,0.1744,1.128,0.1962,1.146,0.0288,1.020
XII,559054,564046,0.1684,1.124,0.1192,1.086,0.1134,1.082,-0.0214,0.985
XII,564046,569037,-0.1142,0.924,0.0050,1.003,-0.0995,0.933,-0.0043,0.997
XII,569037,574029,-0.0255,0.983,-0.0138,0.990,-0.0958,0.936,-0.0309,0.979
XII,574029,579020,-0.2908,0.817,-0.2518,0.840,-0.2666,0.831,-0.0121,0.992
XII,579020,584012,0.1556,1.114,0.0856,1.061,0.2552,1.193,0.0352,1.025
XII,584012,589004,0.0777,1.055,0.0244,1.017,0.0111,1.008,0.0879,1.063
XII,589004,593995,0.0707,1.050,0.0314,1.022,-0.0095,0.993,0.0339,1.024
XII,593995,598987,0.9061,1.874,0.7251,1.653,0.8396,1.790,0.3831,1.304
XII,598987,603978,0.1163,1.084,0.0802,1.057,0.0835,1.060,-0.0262,0.982
XII,603978,608970,-0.2596,0.835,-0.1203,0.920,-0.2099,0.865,-0.0217,0.985
XII,608970,613961,-0.0959,0.936,-0.0676,0.954,0.0282,1.020,0.0272,1.019
XII,613961,618953,-0.0495,0.966,-0.0207,0.986,-0.0121,0.992,0.0367,1.026
XII,618953,623945,0.0752,1.054,0.0358,1.025,0.1500,1.110,0.0273,1.019
XII,623945,628936,-0.0040,0.997,-0.0033,0.998,0.0227,1.016,-0.0529,0.964
XII,628936,633928,-0.0580,0.961,0.0030,1.002,0.0036,1.002,-0.0210,0.986
XII,633928,638919,-0.1734,0.887,-0.2137,0.862,-0.1588,0.896,0.0191,1.013
XII,638919,643911,-0.0660,0.955,-0.1007,0.933,-0.0020,0.999,0.0806,1.057
XII,643911,648902,-0.2483,0.842,-0.2400,0.847,-0.1185,0.921,-0.0734,0.950
XII,648902,653894,0.6231,1.540,0.5055,1.420,0.6385,1.557,0.2740,1.209
XII,653894,658885,0.5237,1.438,0.5557,1.470,0.4700,1.385,0.3413,1.267
XII,658885,663877,-0.0736,0.950,-0.0832,0.944,0.0088,1.006,-0.0732,0.951
XII,663877,668869,-0.0086,0.994,-0.0067,0.995,0.0480,1.034,-0.0170,0.988
XII,668869,673860,-0.4561,0.729,-0.3294,0.796,-0.4049,0.755,0.0477,1.034
XII,673860,678852,-0.0452,0.969,-0.0646,0.956,-0.0785,0.947,0.0475,1.033
XII,678852,683843,-0.0167,0.988,-0.0745,0.950,-0.0686,0.954,0.0363,1.026
XII,683843,688835,0.0405,1.029,-0.0040,0.997,0.0754,1.054,0.0297,1.021
XII,688835,693826,0.0660,1.047,0.0379,1.027,0.1112,1.080,0.1209,1.087
XII,693826,698818,-0.0889,0.940,-0.1024,0.931,-0.0313,0.979,0.0268,1.019
XII,698818,703809,0.0896,1.064,-0.0236,0.984,0.1444,1.105,0.0208,1.015
XII,703809,708801,-0.1309,0.913,-0.0422,0.971,-0.1539,0.899,0.0301,1.021
XII,708801,713793,-0.0256,0.982,-0.0228,0.984,0.0264,1.018,0.0109,1.008
XII,713793,718784,0.1069,1.077,0.0938,1.067,0.1050,1.075,-0.0518,0.965
XII,718784,723776,-0.2013,0.870,-0.1805,0.882,-0.1476,0.903,0.0280,1.020
XII,723776,728767,-0.0382,0.974,-0.0029,0.998,-0.0834,0.944,-0.0559,0.962
XII,728767,733759,-0.8300,0.563,-0.7297,0.603,-0.7527,0.594,-0.4981,0.708
XII,733759,738750,-0.0987,0.934,-0.2649,0.832,-0.2281,0.854,-0.2663,0.831
XII,738750,743742,-0.0301,0.979,-0.0079,0.995,-0.0235,0.984,-0.0239,0.984
XII,743742,748734,-0.0556,0.962,-0.0947,0.936,-0.1420,0.906,0.0033,1.002
XII,748734,753725,-0.2735,0.827,-0.1867,0.879,-0.0831,0.944,0.0258,1.018
XII,753725,758717,0.0012,1.001,0.0033,1.002,0.0335,1.023,0.0052,1.004
XII,758717,763708,-0.2027,0.869,-0.1952,0.873,-0.1418,0.906,-0.0092,0.994
XII,763708,768700,-0.1646,0.892,-0.1145,0.924,-0.1504,0.901,-0.0568,0.961
XII,768700,773691,-0.1085,0.928,-0.0482,0.967,-0.0749,0.949,0.0328,1.023
XII,773691,778683,0.0286,1.020,0.0309,1.022,0.0806,1.057,-0.0415,0.972
XII,778683,783674,-0.1070,0.929,-0.1355,0.910,-0.0833,0.944,0.0122,1.008
XII,783674,788666,-0.1561,0.897,-0.0972,0.935,0.0354,1.025,0.0000,1.000
XII,788666,793658,-0.1071,0.928,-0.1451,0.904,-0.0468,0.968,-0.0305,0.979
XII,793658,798649,-0.1229,0.918,-0.1584,0.896,-0.2858,0.820,-0.0306,0.979
XII,798649,803641,-0.2248,0.856,-0.2076,0.866,-0.1543,0.899,0.0146,1.010
XII,803641,808632,-0.4956,0.709,-0.3290,0.796,-0.3630,0.778,0.0422,1.030
XII,808632,813624,0.0129,1.009,-0.0826,0.944,0.0356,1.025,-0.0256,0.982
XII,813624,818615,0.1319,1.096,0.0981,1.070,0.1921,1.142,-0.0589,0.960
XII,818615,823607,-0.1702,0.889,-0.0175,0.988,-0.1672,0.891,-0.0610,0.959
XII,823607,828598,0.0044,1.003,0.0716,1.051,-0.0237,0.984,0.0667,1.047
XII,828598,833590,0.1129,1.081,0.1324,1.096,0.0960,1.069,-0.0997,0.933
XII,833590,838582,-0.1464,0.904,-0.0715,0.952,-0.0837,0.944,-0.0187,0.987
XII,838582,843573,-0.0651,0.956,0.0803,1.057,-0.0968,0.935,-0.0263,0.982
XII,843573,848565,0.0678,1.048,0.0832,1.059,0.1114,1.080,0.0826,1.059
XII,848565,853556,-0.0032,0.998,0.0281,1.020,0.0553,1.039,-0.0028,0.998
XII,853556,858548,-0.1998,0.871,-0.0477,0.967,-0.0832,0.944,-0.0447,0.970
XII,858548,863539,-0.0459,0.969,0.1269,1.092,0.0405,1.028,-0.0343,0.977
XII,863539,868531,-0.0754,0.949,0.0103,1.007,0.0896,1.064,0.0278,1.019
XII,868531,873523,-0.1097,0.927,-0.0040,0.997,-0.0397,0.973,0.0244,1.017
XII,873523,878514,-0.0394,0.973,-0.0040,0.997,0.0255,1.018,0.0090,1.006
XII,878514,883506,-0.0383,0.974,-0.0117,0.992,0.0678,1.048,-0.0074,0.995
XII,883506,888497,-0.2369,0.849,-0.0840,0.943,-0.0393,0.973,-0.0289,0.980
XII,888497,893489,0.0633,1.045,0.0601,1.043,0.1088,1.078,0.0492,1.035
XII,893489,898480,0.0231,1.016,0.1013,1.073,0.1046,1.075,-0.0324,0.978
XII,898480,903472,-0.0160,0.989,0.0337,1.024,0.0216,1.015,-0.0558,0.962
XII,903472,908463,-0.2078,0.866,-0.0505,0.966,-0.1658,0.891,0.0735,1.052
XII,908463,913455,-0.0713,0.952,0.0157,1.011,-0.0652,0.956,0.0183,1.013
XII,913455,918447,-0.0785,0.947,-0.0163,0.989,-0.0451,0.969,0.0018,1.001
XII,918447,923438,-0.1844,0.880,-0.0708,0.952,-0.1232,0.918,0.0684,1.049
XII,923438,928430,-0.0097,0.993,-0.0252,0.983,-0.0020,0.999,0.0222,1.015
XII,928430,933421,-0.0089,0.994,0.0430,1.030,-0.0505,0.966,-0.0529,0.964
XII,933421,938413,0.0195,1.014,0.0618,1.044,0.0838,1.060,-0.0880,0.941
XII,938413,943404,0.0023,1.002,-0.0040,0.997,-0.0260,0.982,-0.1036,0.931
XII,943404,948396,0.3307,1.258,0.2897,1.222,0.2267,1.170,-0.0360,0.975
XII,948396,953387,-0.0143,0.990,0.0808,1.058,0.1454,1.106,-0.0386,0.974
XII,953387,958379,0.0216,1.015,0.0688,1.049,-0.0285,0.980,0.0114,1.008
XII,958379,963371,-0.1102,0.926,-0.0595,0.960,-0.0665,0.955,-0.0724,0.951
XII,963371,968362,-0.0843,0.943,-0.0040,0.997,-0.0826,0.944,0.0817,1.058
XII,968362,973354,0.0350,1.025,-0.0046,0.997,0.0517,1.036,-0.0039,0.997
XII,973354,978345,0.2276,1.171,0.1319,1.096,0.1120,1.081,-0.0355,0.976
XII,978345,983337,0.4837,1.398,0.3954,1.315,0.3054,1.236,0.0917,1.066
XII,983337,988328,0.1435,1.105,0.1285,1.093,0.0544,1.038,0.0236,1.017
XII,988328,993320,-0.1634,0.893,-0.0768,0.948,-0.1775,0.884,-0.0917,0.938
XII,993320,998312,-0.0007,0.999,-0.0141,0.990,-0.0759,0.949,-0.0012,0.999
XII,998312,1003303,-0.0976,0.935,-0.0725,0.951,-0.1630,0.893,-0.0050,0.997
XII,1003303,1008295,-0.0033,0.998,-0.0958,0.936,-0.0811,0.945,-0.0295,0.980
XII,1008295,1013286,-0.2485,0.842,-0.2224,0.857,-0.3289,0.796,-0.0728,0.951
XII,1013286,1018278,-0.0182,0.987,-0.0796,0.946,-0.1756,0.885,0.0342,1.024
XII,1018278,1023269,0.0894,1.064,-0.0128,0.991,0.0050,1.003,-0.0972,0.935
XII,1023269,1028261,0.2174,1.163,-0.0647,0.956,0.0841,1.060,-0.1701,0.889
XII,1028261,1033252,0.1030,1.074,-0.0589,0.960,-0.0645,0.956,-0.0607,0.959
XII,1033252,1038244,0.0575,1.041,-0.0272,0.981,0.0041,1.003,-0.0503,0.966
XII,1038244,1043236,0.2471,1.187,0.0844,1.060,0.1268,1.092,-0.0035,0.998
XII,1043236,1048227,-0.0663,0.955,-0.1698,0.889,-0.1350,0.911,0.0496,1.035
XII,1048227,1053219,0.1644,1.121,0.0407,1.029,0.0105,1.007,-0.0189,0.987
XII,1053219,1058210,0.1428,1.104,-0.0164,0.989,-0.0781,0.947,0.0635,1.045
XII,1058210,1063202,0.3253,1.253,0.1015,1.073,0.0229,1.016,0.0383,1.027
XII,1063202,1068193,0.5857,1.501,0.4071,1.326,0.2325,1.175,0.1049,1.075
XII,1068193,1073185,1.1711,2.252,1.0737,2.105,0.8483,1.800,0.9745,1.965
XII,1073185,1078177,0.8077,1.750,0.8370,1.786,0.7542,1.687,0.7582,1.691
XIII,0,4996,0.6078,1.524,0.6336,1.551,0.3096,1.239,0.5022,1.416
XIII,4996,9993,0.6595,1.580,0.3666,1.289,-0.0504,0.966,0.1346,1.098
XIII,9993,14990,0.4792,1.394,0.1271,1.092,0.1062,1.076,0.0732,1.052
XIII,14990,19987,0.1879,1.139,-0.0212,0.985,-0.0350,0.976,0.0066,1.005
XIII,19987,24984,0.3202,1.248,0.0483,1.034,0.1203,1.087,0.0257,1.018
XIII,24984,29981,0.0887,1.063,-0.1379,0.909,-0.0463,0.968,0.0843,1.060
XIII,29981,34978,0.3152,1.244,0.0260,1.018,0.1302,1.094,0.0289,1.020
XIII,34978,39975,0.3842,1.305,0.1115,1.080,0.1427,1.104,0.1151,1.083
XIII,39975,44972,0.0732,1.052,-0.1219,0.919,-0.0183,0.987,0.0548,1.039
XIII,44972,49969,0.3693,1.292,0.0830,1.059,0.1786,1.132,-0.0134,0.991
XIII,49969,54966,0.3334,1.260,0.1193,1.086,0.2580,1.196,-0.0009,0.999
XIII,54966,59963,-0.0004,1.000,-0.1448,0.904,-0.1329,0.912,-0.0556,0.962
XIII,59963,64960,-0.0093,0.994,-0.1648,0.892,-0.2144,0.862,-0.0785,0.947
XIII,64960,69956,0.1441,1.105,0.0667,1.047,-0.0821,0.945,-0.1389,0.908
XIII,69956,74953,-0.0886,0.940,-0.1927,0.875,-0.2208,0.858,-0.0031,0.998
XIII,74953,79950,0.0892,1.064,-0.0195,0.987,-0.0831,0.944,0.0356,1.025
XIII,79950,84947,0.1733,1.128,0.0783,1.056,0.1062,1.076,0.0530,1.037
XIII,84947,89944,-0.1266,0.916,-0.2049,0.868,-0.2747,0.827,0.0252,1.018
XIII,89944,94941,-0.0829,0.944,-0.0676,0.954,-0.1602,0.895,0.0000,1.000
XIII,94941,99938,0.1987,1.148,0.1324,1.096,0.1209,1.087,-0.0136,0.991
XIII,99938,104935,0.1536,1.112,0.1492,1.109,0.0784,1.056,-0.0446,0.970
XIII,104935,109932,0.1008,1.072,0.0316,1.022,0.0893,1.064,-0.0812,0.945
XIII,109932,114929,0.1036,1.074,0.0601,1.043,0.0550,1.039,0.0101,1.007
XIII,114929,119926,0.0263,1.018,0.0977,1.070,0.1364,1.099,-0.0340,0.977
XIII,119926,124923,-0.1282,0.915,-0.0480,0.967,-0.1028,0.931,0.0610,1.043
XIII,124923,129920,-0.0523,0.964,0.0037,1.003,0.0637,1.045,0.0089,1.006
XIII,129920,134916,-0.0327,0.978,0.0364,1.026,-0.0020,0.999,0.0265,1.019
XIII,134916,139913,0.0919,1.066,0.0595,1.042,0.0471,1.033,0.0741,1.053
XIII,139913,144910,0.0315,1.022,0.1042,1.075,0.0950,1.068,0.0118,1.008
XIII,144910,149907,0.0413,1.029,0.0247,1.017,-0.0020,0.999,0.0727,1.052
XIII,149907,154904,0.0167,1.012,0.0699,1.050,0.0760,1.054,0.0419,1.029
XIII,154904,159901,-0.0338,0.977,-0.0988,0.934,-0.0014,0.999,-0.0401,0.973
XIII,159901,164898,-0.1866,0.879,-0.0666,0.955,-0.0865,0.942,-0.0210,0.986
XIII,164898,169895,0.0358,1.025,0.0208,1.015,0.0751,1.053,-0.0575,0.961
XIII,169895,174892,0.1625,1.119,0.1099,1.079,0.1322,1.096,-0.0514,0.965
XIII,174892,179889,-0.0388,0.973,-0.0286,0.980,-0.0325,0.978,-0.0394,0.973
XIII,179889,184886,0.1090,1.078,0.1145,1.083,0.1482,1.108,0.0255,1.018
XIII,184886,189883,0.8341,1.783,0.7814,1.719,0.8397,1.790,0.4549,1.371
XIII,189883,194880,-0.1195,0.921,-0.0796,0.946,-0.0565,0.962,0.0510,1.036
XIII,194880,199876,0.6558,1.576,0.5478,1.462,0.6124,1.529,0.3118,1.241
XIII,199876,204873,0.4251,1.343,0.4384,1.355,0.3196,1.248,0.2201,1.165
XIII,204873,209870,0.0739,1.053,0.0414,1.029,0.0340,1.024,-0.0029,0.998
XIII,209870,214867,-0.1742,0.886,-0.1994,0.871,-0.1148,0.923,0.0232,1.016
XIII,214867,219864,0.1289,1.093,0.0841,1.060,0.0554,1.039,0.0393,1.028
XIII,219864,224861,-0.0583,0.960,-0.0199,0.986,-0.0302,0.979,-0.0048,0.997
XIII,224861,229858,-0.2574,0.837,-0.1761,0.885,-0.1811,0.882,-0.0281,0.981
XIII,229858,234855,0.0165,1.011,0.0160,1.011,0.0993,1.071,0.0469,1.033
XIII,234855,239852,-0.1029,0.931,-0.1288,0.915,-0.0776,0.948,0.0000,1.000
XIII,239852,244849,-0.0929,0.938,-0.0657,0.955,-0.0179,0.988,0.0817,1.058
XIII,244849,249846,-0.0302,0.979,0.0091,1.006,0.0531,1.038,0.0532,1.038
XIII,249846,254843,-0.1488,0.902,-0.1499,0.901,-0.1167,0.922,-0.0145,0.990
XIII,254843,259840,0.1013,1.073,0.0383,1.027,0.1117,1.080,-0.0168,0.988
XIII,259840,264836,0.0534,1.038,0.0709,1.050,0.0721,1.051,0.0233,1.016
XIII,264836,269833,-0.0190,0.987,-0.0723,0.951,0.0554,1.039,0.0633,1.045
XIII,269833,274830,-0.1786,0.884,-0.1212,0.919,-0.1461,0.904,-0.0239,0.984
XIII,274830,279827,0.1585,1.116,0.0901,1.064,0.0987,1.071,0.0153,1.011
XIII,279827,284824,-0.0236,0.984,0.0123,1.009,0.0735,1.052,0.0651,1.046
XIII,284824,289821,-0.0474,0.968,-0.0849,0.943,-0.1034,0.931,-0.0380,0.974
XIII,289821,294818,-0.1232,0.918,-0.0682,0.954,-0.0499,0.966,0.0180,1.013
XIII,294818,299815,-0.0456,0.969,-0.0738,0.950,0.0143,1.010,-0.0437,0.970
XIII,299815,304812,0.1087,1.078,0.0575,1.041,0.2253,1.169,0.0065,1.005
XIII,304812,309809,-0.2086,0.865,-0.1931,0.875,-0.0752,0.949,-0.0125,0.991
XIII,309809,314806,0.0012,1.001,0.0396,1.028,0.0713,1.051,-0.1257,0.917
XIII,314806,319803,0.0753,1.054,-0.0035,0.998,0.0008,1.001,0.0040,1.003
XIII,319803,324800,0.3315,1.258,0.1796,1.133,0.1869,1.138,-0.0098,0.993
XIII,324800,329797,-0.1211,0.920,-0.0727,0.951,-0.1418,0.906,0.0300,1.021
XIII,329797,334793,-0.0908,0.939,-0.1912,0.876,-0.0115,0.992,0.0194,1.014
XIII,334793,339790,-0.0090,0.994,-0.0225,0.985,-0.0138,0.990,-0.0512,0.965
XIII,339790,344787,0.0007,1.000,-0.0240,0.983,-0.0688,0.953,-0.0048,0.997
XIII,344787,349784,-0.1407,0.907,-0.0827,0.944,-0.1129,0.925,-0.0154,0.989
XIII,349784,354781,-0.0829,0.944,-0.1385,0.908,-0.0669,0.955,0.0275,1.019
XIII,354781,359778,0.2469,1.187,0.1936,1.144,0.1528,1.112,0.0396,1.028
XIII,359778,364775,0.4106,1.329,0.3275,1.255,0.3464,1.271,0.1018,1.073
XIII,364775,369772,-0.2828,0.822,-0.2438,0.845,-0.1963,0.873,-0.0329,0.977
XIII,369772,374769,0.2548,1.193,0.2279,1.171,0.1481,1.108,0.0610,1.043
XIII,374769,379766,0.7525,1.685,0.6426,1.561,0.7250,1.653,0.3623,1.285
XIII,379766,384763,0.1761,1.130,0.0744,1.053,0.1365,1.099,-0.0261,0.982
XIII,384763,389760,0.1538,1.113,0.0791,1.056,0.1279,1.093,-0.0904,0.939
XIII,389760,394757,-0.0688,0.953,-0.1715,0.888,-0.1000,0.933,0.0198,1.014
XIII,394757,399753,0.1399,1.102,0.0190,1.013,0.0296,1.021,-0.0694,0.953
XIII,399753,404750,0.0001,1.000,0.0029,1.002,-0.0032,0.998,-0.0462,0.968
XIII,404750,409747,-0.0339,0.977,-0.0494,0.966,-0.1465,0.903,0.0008,1.001
XIII,409747,414744,-0.1876,0.878,-0.1461,0.904,-0.0914,0.939,-0.0291,0.980
XIII,414744,419741,-0.2901,0.818,-0.2411,0.846,-0.2611,0.834,-0.0406,0.972
XIII,419741,424738,-0.0402,0.973,-0.1145,0.924,-0.0222,0.985,-0.0389,0.973
XIII,424738,429735,0.0843,1.060,-0.0230,0.984,-0.0492,0.966,0.0142,1.010
XIII,429735,434732,-0.3170,0.803,-0.2708,0.829,-0.3409,0.790,-0.0123,0.991
XIII,434732,439729,-0.1304,0.914,-0.1952,0.873,-0.0863,0.942,-0.0559,0.962
XIII,439729,444726,0.0282,1.020,-0.0039,0.997,0.0517,1.036,-0.0857,0.942
XIII,444726,449723,-0.1456,0.904,-0.1128,0.925,-0.1085,0.928,0.0136,1.009
XIII,449723,454720,0.1062,1.076,0.0775,1.055,0.1570,1.115,-0.0329,0.977
XIII,454720,459717,-0.1116,0.926,-0.0583,0.960,-0.0958,0.936,-0.0627,0.957
XIII,459717,464713,0.0012,1.001,-0.0402,0.973,-0.0008,0.999,-0.0070,0.995
XIII,464713,469710,0.2074,1.155,0.1572,1.115,0.1123,1.081,0.0376,1.026
XIII,469710,474707,0.0044,1.003,-0.0815,0.945,-0.0510,0.965,-0.0112,0.992
XIII,474707,479704,-0.0918,0.938,-0.1351,0.911,-0.0870,0.941,-0.0389,0.973
XIII,479704,484701,-0.1153,0.923,-0.0931,0.937,-0.1601,0.895,-0.0387,0.974
XIII,484701,489698,0.0925,1.066,-0.0338,0.977,0.0111,1.008,0.0093,1.006
XIII,489698,494695,-0.1832,0.881,-0.1137,0.924,-0.1663,0.891,0.0076,1.005
XIII,494695,499692,0.0168,1.012,0.0107,1.007,-0.0473,0.968,0.0229,1.016
